accuracy,loss,val_accuracy,val_loss,learning_rate,model_version,run_id
0.9721335172653198,0.1143694818019867,0.9957823753356934,0.016551166772842407,0.0010000000474974513,model3_mobilenetv2,20260206_020710
0.995631754398346,0.016658898442983627,0.996204137802124,0.01422602217644453,0.0010000000474974513,model3_mobilenetv2,20260206_020710
0.9968568682670593,0.01088907103985548,0.9961103796958923,0.01212070882320404,0.0010000000474974513,model3_mobilenetv2,20260206_020710
0.9973188042640686,0.008248443715274334,0.9981723427772522,0.006766993086785078,0.0010000000474974513,model3_mobilenetv2,20260206_020710
0.9975497722625732,0.007698052562773228,0.9988284111022949,0.004702108446508646,0.0010000000474974513,model3_mobilenetv2,20260206_020710
0.998292863368988,0.005532375071197748,0.9979848861694336,0.011706524528563023,0.0010000000474974513,model3_mobilenetv2,20260206_020710
