accuracy,loss,val_accuracy,val_loss,learning_rate,epoch,model_version,run_id
0.705870509147644,0.9386236071586609,0.7974600791931152,0.709510087966919,0.0010000000474974513,1,model2_augmented,20260206_010227
0.8757506608963013,0.36263686418533325,0.9500445127487183,0.1519441306591034,0.0010000000474974513,2,model2_augmented,20260206_010227
0.914854109287262,0.2575763463973999,0.9715075492858887,0.0789211168885231,0.0010000000474974513,3,model2_augmented,20260206_010227
0.9334116578102112,0.20254139602184296,0.9768030643463135,0.06981733441352844,0.0010000000474974513,4,model2_augmented,20260206_010227
0.947008490562439,0.16431085765361786,0.9753503203392029,0.0693650171160698,0.0010000000474974513,5,model2_augmented,20260206_010227
0.9551625847816467,0.14208991825580597,0.9870190620422363,0.03864304721355438,0.0010000000474974513,6,model2_augmented,20260206_010227
0.9613885879516602,0.11938812583684921,0.9898777008056641,0.029425064101815224,0.0010000000474974513,7,model2_augmented,20260206_010227
0.9659978747367859,0.10753478109836578,0.9892684817314148,0.030613094568252563,0.0010000000474974513,8,model2_augmented,20260206_010227
